sumOpt	1
#HGCROC board	HGCROC Ch	layer	assembly	board channel	row	column modNr modX modY
5	10	2	F191	7	1	2	3	10	0	10
5	1	2	F191	8	1	3	3	10	0	10
5	15	3	F196	1	0	3	3	10	0	10
5	30	3	F196	2	0	2	3	10	0	10
5	65	3	F196	3	0	1	3	10	0	10
5	34	3	F196	4	0	0	3	10	0	10
5	69	3	F196	5	1	0	3	10	0	10
5	64	3	F196	6	1	1	3	10	0	10
5	57	3	F196	7	1	2	3	10	0	10
5	33	3	F196	8	1	3	3	10	0	10
5	55	4	F201	1	0	3	3	10	0	10
5	28	4	F201	2	0	2	3	10	0	10
5	39	4	F201	3	0	1	3	10	0	10
5	70	4	F201	4	0	0	3	10	0	10
5	42	4	F201	5	1	0	3	10	0	10
5	47	4	F201	6	1	1	3	10	0	10
5	9	4	F201	7	1	2	3	10	0	10
5	31	4	F201	8	1	3	3	10	0	10
5	50	5	F211	1	0	3	3	10	0	10
5	45	5	F211	2	0	2	3	10	0	10
5	4	5	F211	3	0	1	3	10	0	10
5	66	5	F211	4	0	0	3	10	0	10
5	0	5	F211	5	1	0	3	10	0	10
5	49	5	F211	6	1	1	3	10	0	10
5	36	5	F211	7	1	2	3	10	0	10
5	51	5	F211	8	1	3	3	10	0	10
5	3	6	F221	1	0	3	3	10	0	5
5	7	6	F221	2	0	2	3	10	0	5
5	41	6	F221	3	0	1	3	10	0	5
5	54	6	F221	4	0	0	3	10	0	5
5	68	6	F221	5	1	0	3	10	0	5
5	43	6	F221	6	1	1	3	10	0	5
5	37	6	F221	7	1	2	3	10	0	5
5	24	6	F221	8	1	3	3	10	0	5
5	48	7	F231	1	0	3	3	10	0	5
5	6	7	F231	2	0	2	3	10	0	5
5	21	7	F231	3	0	1	3	10	0	5
5	40	7	F231	4	0	0	3	10	0	5
5	38	7	F231	5	1	0	3	10	0	5
5	2	7	F231	6	1	1	3	10	0	5
5	52	7	F231	7	1	2	3	10	0	5
5	67	7	F231	8	1	3	3	10	0	5
3	56	0	F241	1	1	0	4	10	-10	5
3	11	0	F241	2	1	1	4	10	-10	5
3	16	0	F241	3	1	2	4	10	-10	5
3	18	0	F241	4	1	3	4	10	-10	5
3	22	0	F241	5	0	3	4	10	-10	5
3	13	0	F241	6	0	2	4	10	-10	5
3	5	0	F241	7	0	1	4	10	-10	5
3	32	0	F241	8	0	0	4	10	-10	5
3	63	1	F246	1	1	0	4	10	-10	5
3	27	1	F246	2	1	1	4	10	-10	5
3	23	1	F246	3	1	2	4	10	-10	5
3	14	1	F246	4	1	3	4	10	-10	5
3	19	1	F246	5	0	3	4	10	-10	5
3	25	1	F246	6	0	2	4	10	-10	5
3	29	1	F246	7	0	1	4	10	-10	5
3	46	1	F246	8	0	0	4	10	-10	5
3	61	2	F251	1	1	0	4	10	-10	10
3	60	2	F251	2	1	1	4	10	-10	10
